,,SW.Daily,Grade Code
Start of Interval (UTC),End of Interval (UTC),Average (mm),
20/09/2019 00:00,21/09/2019 00:00,NaN,-2
21/09/2019 00:00,22/09/2019 00:00,NaN,-2
22/09/2019 00:00,23/09/2019 00:00,NaN,-2
23/09/2019 00:00,24/09/2019 00:00,NaN,-2
24/09/2019 00:00,25/09/2019 00:00,NaN,-2
25/09/2019 00:00,26/09/2019 00:00,NaN,-2
26/09/2019 00:00,27/09/2019 00:00,NaN,-2
27/09/2019 00:00,28/09/2019 00:00,NaN,-2
28/09/2019 00:00,29/09/2019 00:00,NaN,-2
29/09/2019 00:00,30/09/2019 00:00,NaN,-2
30/09/2019 00:00,01/10/2019 00:00,2.333333333,-1
01/10/2019 00:00,02/10/2019 00:00,5,-1
02/10/2019 00:00,03/10/2019 00:00,5,-1
03/10/2019 00:00,04/10/2019 00:00,4.666666667,-1
04/10/2019 00:00,05/10/2019 00:00,3.333333333,-1
05/10/2019 00:00,06/10/2019 00:00,NaN,-2
06/10/2019 00:00,07/10/2019 00:00,NaN,-2
07/10/2019 00:00,08/10/2019 00:00,NaN,-2
08/10/2019 00:00,09/10/2019 00:00,15.33333333,-1
09/10/2019 00:00,10/10/2019 00:00,18.66666667,-1
10/10/2019 00:00,11/10/2019 00:00,20,-1
11/10/2019 00:00,12/10/2019 00:00,20.33333333,-1
12/10/2019 00:00,13/10/2019 00:00,21,-1
13/10/2019 00:00,14/10/2019 00:00,21,-1
14/10/2019 00:00,15/10/2019 00:00,22,-1
15/10/2019 00:00,16/10/2019 00:00,25.66666667,-1
16/10/2019 00:00,17/10/2019 00:00,30.66666667,-1
17/10/2019 00:00,18/10/2019 00:00,34,-1
18/10/2019 00:00,19/10/2019 00:00,34,-1
19/10/2019 00:00,20/10/2019 00:00,34,-1
20/10/2019 00:00,21/10/2019 00:00,34.33333333,-1
21/10/2019 00:00,22/10/2019 00:00,38.66666667,-1
22/10/2019 00:00,23/10/2019 00:00,46.33333333,-1
23/10/2019 00:00,24/10/2019 00:00,49,-1
24/10/2019 00:00,25/10/2019 00:00,54.66666667,-1
25/10/2019 00:00,26/10/2019 00:00,58,-1
26/10/2019 00:00,27/10/2019 00:00,52.66666667,-1
27/10/2019 00:00,28/10/2019 00:00,45.33333333,-1
28/10/2019 00:00,29/10/2019 00:00,53,-1
29/10/2019 00:00,30/10/2019 00:00,57.33333333,-1
30/10/2019 00:00,31/10/2019 00:00,64,-1
31/10/2019 00:00,01/11/2019 00:00,65,-1
01/11/2019 00:00,02/11/2019 00:00,62.33333333,-1
02/11/2019 00:00,03/11/2019 00:00,69.33333333,-1
03/11/2019 00:00,04/11/2019 00:00,70,-1
04/11/2019 00:00,05/11/2019 00:00,70,-1
05/11/2019 00:00,06/11/2019 00:00,69.66666667,-1
06/11/2019 00:00,07/11/2019 00:00,68.66666667,-1
07/11/2019 00:00,08/11/2019 00:00,68,-1
08/11/2019 00:00,09/11/2019 00:00,68,-1
09/11/2019 00:00,10/11/2019 00:00,67.66666667,-1
10/11/2019 00:00,11/11/2019 00:00,62,-1
11/11/2019 00:00,12/11/2019 00:00,57.66666667,-1
12/11/2019 00:00,13/11/2019 00:00,69,-1
13/11/2019 00:00,14/11/2019 00:00,69,-1
14/11/2019 00:00,15/11/2019 00:00,69,-1
15/11/2019 00:00,16/11/2019 00:00,69,-1
16/11/2019 00:00,17/11/2019 00:00,69,-1
17/11/2019 00:00,18/11/2019 00:00,69,-1
18/11/2019 00:00,19/11/2019 00:00,61,-1
19/11/2019 00:00,20/11/2019 00:00,52.66666667,-1
20/11/2019 00:00,21/11/2019 00:00,76,-1
21/11/2019 00:00,22/11/2019 00:00,91.66666667,-1
22/11/2019 00:00,23/11/2019 00:00,94.33333333,-1
23/11/2019 00:00,24/11/2019 00:00,108,-1
24/11/2019 00:00,25/11/2019 00:00,122.3333333,-1
25/11/2019 00:00,26/11/2019 00:00,125,-1
26/11/2019 00:00,27/11/2019 00:00,129.3333333,-1
27/11/2019 00:00,28/11/2019 00:00,130,-1
28/11/2019 00:00,29/11/2019 00:00,132,-1
29/11/2019 00:00,30/11/2019 00:00,136,-1
30/11/2019 00:00,01/12/2019 00:00,136,-1
01/12/2019 00:00,02/12/2019 00:00,137.3333333,-1
02/12/2019 00:00,03/12/2019 00:00,141.6666667,-1
03/12/2019 00:00,04/12/2019 00:00,146.6666667,-1
04/12/2019 00:00,05/12/2019 00:00,150,-1
05/12/2019 00:00,06/12/2019 00:00,150.3333333,-1
06/12/2019 00:00,07/12/2019 00:00,153.6666667,-1
07/12/2019 00:00,08/12/2019 00:00,159,-1
08/12/2019 00:00,09/12/2019 00:00,159,-1
09/12/2019 00:00,10/12/2019 00:00,159,-1
10/12/2019 00:00,11/12/2019 00:00,160.3333333,-1
11/12/2019 00:00,12/12/2019 00:00,167,-1
12/12/2019 00:00,13/12/2019 00:00,175,-1
13/12/2019 00:00,14/12/2019 00:00,175,-1
14/12/2019 00:00,15/12/2019 00:00,175,-1
15/12/2019 00:00,16/12/2019 00:00,175,-1
16/12/2019 00:00,17/12/2019 00:00,177.3333333,-1
17/12/2019 00:00,18/12/2019 00:00,182,-1
18/12/2019 00:00,19/12/2019 00:00,184.3333333,-1
19/12/2019 00:00,20/12/2019 00:00,189,-1
20/12/2019 00:00,21/12/2019 00:00,189,-1
21/12/2019 00:00,22/12/2019 00:00,189,-1
22/12/2019 00:00,23/12/2019 00:00,189,-1
23/12/2019 00:00,24/12/2019 00:00,189,-1
24/12/2019 00:00,25/12/2019 00:00,189,-1
25/12/2019 00:00,26/12/2019 00:00,189,-1
26/12/2019 00:00,27/12/2019 00:00,189,-1
27/12/2019 00:00,28/12/2019 00:00,189,-1
28/12/2019 00:00,29/12/2019 00:00,189.3333333,-1
29/12/2019 00:00,30/12/2019 00:00,190,-1
30/12/2019 00:00,31/12/2019 00:00,193.3333333,-1
31/12/2019 00:00,01/01/2020 00:00,204.3333333,-1
01/01/2020 00:00,02/01/2020 00:00,213,-1
02/01/2020 00:00,03/01/2020 00:00,223.6666667,-1
03/01/2020 00:00,04/01/2020 00:00,252.6666667,-1
04/01/2020 00:00,05/01/2020 00:00,271,-1
05/01/2020 00:00,06/01/2020 00:00,278,-1
06/01/2020 00:00,07/01/2020 00:00,283.3333333,-1
07/01/2020 00:00,08/01/2020 00:00,294.3333333,-1
08/01/2020 00:00,09/01/2020 00:00,303,-1
09/01/2020 00:00,10/01/2020 00:00,311.3333333,-1
10/01/2020 00:00,11/01/2020 00:00,328,-1
11/01/2020 00:00,12/01/2020 00:00,328,-1
12/01/2020 00:00,13/01/2020 00:00,328,-1
13/01/2020 00:00,14/01/2020 00:00,328.3333333,-1
14/01/2020 00:00,15/01/2020 00:00,329.3333333,-1
15/01/2020 00:00,16/01/2020 00:00,333.6666667,-1
16/01/2020 00:00,17/01/2020 00:00,341,-1
17/01/2020 00:00,18/01/2020 00:00,341,-1
18/01/2020 00:00,19/01/2020 00:00,342,-1
19/01/2020 00:00,20/01/2020 00:00,350.6666667,-1
20/01/2020 00:00,21/01/2020 00:00,366,-1
21/01/2020 00:00,22/01/2020 00:00,370,-1
22/01/2020 00:00,23/01/2020 00:00,370,-1
23/01/2020 00:00,24/01/2020 00:00,370,-1
24/01/2020 00:00,25/01/2020 00:00,370,-1
25/01/2020 00:00,26/01/2020 00:00,371.6666667,-1
26/01/2020 00:00,27/01/2020 00:00,375.6666667,-1
27/01/2020 00:00,28/01/2020 00:00,377,-1
28/01/2020 00:00,29/01/2020 00:00,382.6666667,-1
29/01/2020 00:00,30/01/2020 00:00,393.6666667,-1
30/01/2020 00:00,31/01/2020 00:00,396,-1
31/01/2020 00:00,01/02/2020 00:00,415.3333333,-1
01/02/2020 00:00,02/02/2020 00:00,441.3333333,-1
02/02/2020 00:00,03/02/2020 00:00,440,-1
03/02/2020 00:00,04/02/2020 00:00,444.3333333,-1
04/02/2020 00:00,05/02/2020 00:00,454.6666667,-1
05/02/2020 00:00,06/02/2020 00:00,458,-1
06/02/2020 00:00,07/02/2020 00:00,458,-1
07/02/2020 00:00,08/02/2020 00:00,462.3333333,-1
08/02/2020 00:00,09/02/2020 00:00,469.3333333,-1
09/02/2020 00:00,10/02/2020 00:00,466,-1
10/02/2020 00:00,11/02/2020 00:00,469.3333333,-1
11/02/2020 00:00,12/02/2020 00:00,476,-1
12/02/2020 00:00,13/02/2020 00:00,478.6666667,-1
13/02/2020 00:00,14/02/2020 00:00,484.3333333,-1
14/02/2020 00:00,15/02/2020 00:00,485,-1
15/02/2020 00:00,16/02/2020 00:00,485,-1
16/02/2020 00:00,17/02/2020 00:00,485,-1
17/02/2020 00:00,18/02/2020 00:00,485,-1
18/02/2020 00:00,19/02/2020 00:00,485,-1
19/02/2020 00:00,20/02/2020 00:00,487,-1
20/02/2020 00:00,21/02/2020 00:00,494.3333333,-1
21/02/2020 00:00,22/02/2020 00:00,501,-1
22/02/2020 00:00,23/02/2020 00:00,504.3333333,-1
23/02/2020 00:00,24/02/2020 00:00,509.6666667,-1
24/02/2020 00:00,25/02/2020 00:00,508,-1
25/02/2020 00:00,26/02/2020 00:00,512,-1
26/02/2020 00:00,27/02/2020 00:00,518,-1
27/02/2020 00:00,28/02/2020 00:00,524.3333333,-1
28/02/2020 00:00,29/02/2020 00:00,534,-1
29/02/2020 00:00,01/03/2020 00:00,544,-1
01/03/2020 00:00,02/03/2020 00:00,547.6666667,-1
02/03/2020 00:00,03/03/2020 00:00,557,-1
03/03/2020 00:00,04/03/2020 00:00,567.6666667,-1
04/03/2020 00:00,05/03/2020 00:00,585,-1
05/03/2020 00:00,06/03/2020 00:00,593,-1
06/03/2020 00:00,07/03/2020 00:00,593,-1
07/03/2020 00:00,08/03/2020 00:00,592.6666667,-1
08/03/2020 00:00,09/03/2020 00:00,592,-1
09/03/2020 00:00,10/03/2020 00:00,596,-1
10/03/2020 00:00,11/03/2020 00:00,604,-1
11/03/2020 00:00,12/03/2020 00:00,604,-1
12/03/2020 00:00,13/03/2020 00:00,604,-1
13/03/2020 00:00,14/03/2020 00:00,604,-1
14/03/2020 00:00,15/03/2020 00:00,604,-1
15/03/2020 00:00,16/03/2020 00:00,604,-1
16/03/2020 00:00,17/03/2020 00:00,607,-1
17/03/2020 00:00,18/03/2020 00:00,613,-1
18/03/2020 00:00,19/03/2020 00:00,613,-1
19/03/2020 00:00,20/03/2020 00:00,613,-1
20/03/2020 00:00,21/03/2020 00:00,613,-1
21/03/2020 00:00,22/03/2020 00:00,616,-1
22/03/2020 00:00,23/03/2020 00:00,624.3333333,-1
23/03/2020 00:00,24/03/2020 00:00,628,-1
24/03/2020 00:00,25/03/2020 00:00,625,-1
25/03/2020 00:00,26/03/2020 00:00,625,-1
26/03/2020 00:00,27/03/2020 00:00,629,-1
27/03/2020 00:00,28/03/2020 00:00,630,-1
28/03/2020 00:00,29/03/2020 00:00,633.6666667,-1
29/03/2020 00:00,30/03/2020 00:00,637,-1
30/03/2020 00:00,31/03/2020 00:00,637,-1
31/03/2020 00:00,01/04/2020 00:00,637,-1
01/04/2020 00:00,02/04/2020 00:00,637.6666667,-1
02/04/2020 00:00,03/04/2020 00:00,640,-1
03/04/2020 00:00,04/04/2020 00:00,643.3333333,-1
04/04/2020 00:00,05/04/2020 00:00,646.3333333,-1
05/04/2020 00:00,06/04/2020 00:00,648.6666667,-1
06/04/2020 00:00,07/04/2020 00:00,649.6666667,-1
07/04/2020 00:00,08/04/2020 00:00,643.3333333,-1
08/04/2020 00:00,09/04/2020 00:00,640.6666667,-1
09/04/2020 00:00,10/04/2020 00:00,642.3333333,-1
10/04/2020 00:00,11/04/2020 00:00,642.6666667,-1
11/04/2020 00:00,12/04/2020 00:00,641.6666667,-1
12/04/2020 00:00,13/04/2020 00:00,641,-1
13/04/2020 00:00,14/04/2020 00:00,NaN,-2
14/04/2020 00:00,15/04/2020 00:00,NaN,-2
15/04/2020 00:00,16/04/2020 00:00,NaN,-2
16/04/2020 00:00,17/04/2020 00:00,NaN,-2
17/04/2020 00:00,18/04/2020 00:00,NaN,-2
18/04/2020 00:00,19/04/2020 00:00,NaN,-2
19/04/2020 00:00,20/04/2020 00:00,NaN,-2
20/04/2020 00:00,21/04/2020 00:00,NaN,-2
21/04/2020 00:00,22/04/2020 00:00,NaN,-2
22/04/2020 00:00,23/04/2020 00:00,NaN,-2
23/04/2020 00:00,24/04/2020 00:00,NaN,-2
24/04/2020 00:00,25/04/2020 00:00,NaN,-2
25/04/2020 00:00,26/04/2020 00:00,NaN,-2
26/04/2020 00:00,27/04/2020 00:00,NaN,-2
27/04/2020 00:00,28/04/2020 00:00,NaN,-2
28/04/2020 00:00,29/04/2020 00:00,NaN,-2
29/04/2020 00:00,30/04/2020 00:00,NaN,-2
30/04/2020 00:00,01/05/2020 00:00,NaN,-2
01/05/2020 00:00,02/05/2020 00:00,NaN,-2
02/05/2020 00:00,03/05/2020 00:00,NaN,-2
03/05/2020 00:00,04/05/2020 00:00,NaN,-2
04/05/2020 00:00,05/05/2020 00:00,NaN,-2
05/05/2020 00:00,06/05/2020 00:00,NaN,-2
06/05/2020 00:00,07/05/2020 00:00,NaN,-2
07/05/2020 00:00,08/05/2020 00:00,NaN,-2
08/05/2020 00:00,09/05/2020 00:00,NaN,-2
09/05/2020 00:00,10/05/2020 00:00,NaN,-2
10/05/2020 00:00,11/05/2020 00:00,NaN,-2
11/05/2020 00:00,12/05/2020 00:00,NaN,-2
12/05/2020 00:00,13/05/2020 00:00,NaN,-2
13/05/2020 00:00,14/05/2020 00:00,NaN,-2
14/05/2020 00:00,15/05/2020 00:00,NaN,-2
15/05/2020 00:00,16/05/2020 00:00,NaN,-2
16/05/2020 00:00,17/05/2020 00:00,NaN,-2
17/05/2020 00:00,18/05/2020 00:00,NaN,-2
18/05/2020 00:00,19/05/2020 00:00,NaN,-2
19/05/2020 00:00,20/05/2020 00:00,NaN,-2
20/05/2020 00:00,21/05/2020 00:00,NaN,-2
21/05/2020 00:00,22/05/2020 00:00,NaN,-2
22/05/2020 00:00,23/05/2020 00:00,NaN,-2
23/05/2020 00:00,24/05/2020 00:00,NaN,-2
24/05/2020 00:00,25/05/2020 00:00,NaN,-2
25/05/2020 00:00,26/05/2020 00:00,NaN,-2
26/05/2020 00:00,27/05/2020 00:00,NaN,-2
27/05/2020 00:00,28/05/2020 00:00,NaN,-2
28/05/2020 00:00,29/05/2020 00:00,NaN,-2
29/05/2020 00:00,30/05/2020 00:00,NaN,-2
30/05/2020 00:00,31/05/2020 00:00,NaN,-2
31/05/2020 00:00,01/06/2020 00:00,NaN,-2
01/06/2020 00:00,02/06/2020 00:00,NaN,-2
02/06/2020 00:00,03/06/2020 00:00,NaN,-2
03/06/2020 00:00,04/06/2020 00:00,NaN,-2
04/06/2020 00:00,05/06/2020 00:00,NaN,-2
05/06/2020 00:00,06/06/2020 00:00,NaN,-2
06/06/2020 00:00,07/06/2020 00:00,NaN,-2
07/06/2020 00:00,08/06/2020 00:00,NaN,-2
08/06/2020 00:00,09/06/2020 00:00,NaN,-2
09/06/2020 00:00,10/06/2020 00:00,NaN,-2
10/06/2020 00:00,11/06/2020 00:00,NaN,-2
11/06/2020 00:00,12/06/2020 00:00,NaN,-2
12/06/2020 00:00,13/06/2020 00:00,NaN,-2
13/06/2020 00:00,14/06/2020 00:00,NaN,-2
14/06/2020 00:00,15/06/2020 00:00,NaN,-2
15/06/2020 00:00,16/06/2020 00:00,NaN,-2
16/06/2020 00:00,17/06/2020 00:00,NaN,-2
17/06/2020 00:00,18/06/2020 00:00,NaN,-2
18/06/2020 00:00,19/06/2020 00:00,NaN,-2
19/06/2020 00:00,20/06/2020 00:00,NaN,-2
20/06/2020 00:00,21/06/2020 00:00,NaN,-2
21/06/2020 00:00,22/06/2020 00:00,NaN,-2
22/06/2020 00:00,23/06/2020 00:00,NaN,-2
23/06/2020 00:00,24/06/2020 00:00,NaN,-2
24/06/2020 00:00,25/06/2020 00:00,NaN,-2
25/06/2020 00:00,26/06/2020 00:00,NaN,-2
26/06/2020 00:00,27/06/2020 00:00,NaN,-2
27/06/2020 00:00,28/06/2020 00:00,NaN,-2
28/06/2020 00:00,29/06/2020 00:00,NaN,-2
29/06/2020 00:00,30/06/2020 00:00,NaN,-2
30/06/2020 00:00,01/07/2020 00:00,NaN,-2
01/07/2020 00:00,02/07/2020 00:00,NaN,-2
02/07/2020 00:00,03/07/2020 00:00,NaN,-2
03/07/2020 00:00,04/07/2020 00:00,NaN,-2
04/07/2020 00:00,05/07/2020 00:00,NaN,-2
05/07/2020 00:00,06/07/2020 00:00,NaN,-2
06/07/2020 00:00,07/07/2020 00:00,NaN,-2
07/07/2020 00:00,08/07/2020 00:00,NaN,-2
08/07/2020 00:00,09/07/2020 00:00,NaN,-2
09/07/2020 00:00,10/07/2020 00:00,NaN,-2
10/07/2020 00:00,11/07/2020 00:00,NaN,-2
11/07/2020 00:00,12/07/2020 00:00,NaN,-2
12/07/2020 00:00,13/07/2020 00:00,NaN,-2
13/07/2020 00:00,14/07/2020 00:00,NaN,-2
14/07/2020 00:00,15/07/2020 00:00,NaN,-2
15/07/2020 00:00,16/07/2020 00:00,NaN,-2
16/07/2020 00:00,17/07/2020 00:00,NaN,-2
17/07/2020 00:00,18/07/2020 00:00,NaN,-2
18/07/2020 00:00,19/07/2020 00:00,NaN,-2
19/07/2020 00:00,20/07/2020 00:00,NaN,-2
20/07/2020 00:00,21/07/2020 00:00,NaN,-2
21/07/2020 00:00,22/07/2020 00:00,NaN,-2
22/07/2020 00:00,23/07/2020 00:00,NaN,-2
23/07/2020 00:00,24/07/2020 00:00,NaN,-2
24/07/2020 00:00,25/07/2020 00:00,NaN,-2
25/07/2020 00:00,26/07/2020 00:00,NaN,-2
26/07/2020 00:00,27/07/2020 00:00,NaN,-2
27/07/2020 00:00,28/07/2020 00:00,NaN,-2
28/07/2020 00:00,29/07/2020 00:00,NaN,-2
29/07/2020 00:00,30/07/2020 00:00,NaN,-2
30/07/2020 00:00,31/07/2020 00:00,NaN,-2
31/07/2020 00:00,01/08/2020 00:00,NaN,-2
01/08/2020 00:00,02/08/2020 00:00,NaN,-2
02/08/2020 00:00,03/08/2020 00:00,NaN,-2
03/08/2020 00:00,04/08/2020 00:00,NaN,-2
04/08/2020 00:00,05/08/2020 00:00,NaN,-2
05/08/2020 00:00,06/08/2020 00:00,NaN,-2
06/08/2020 00:00,07/08/2020 00:00,NaN,-2
07/08/2020 00:00,08/08/2020 00:00,NaN,-2
08/08/2020 00:00,09/08/2020 00:00,NaN,-2
09/08/2020 00:00,10/08/2020 00:00,NaN,-2
10/08/2020 00:00,11/08/2020 00:00,NaN,-2
11/08/2020 00:00,12/08/2020 00:00,NaN,-2
12/08/2020 00:00,13/08/2020 00:00,NaN,-2
13/08/2020 00:00,14/08/2020 00:00,NaN,-2
14/08/2020 00:00,15/08/2020 00:00,NaN,-2
15/08/2020 00:00,16/08/2020 00:00,NaN,-2
16/08/2020 00:00,17/08/2020 00:00,NaN,-2
17/08/2020 00:00,18/08/2020 00:00,NaN,-2
18/08/2020 00:00,19/08/2020 00:00,NaN,-2
19/08/2020 00:00,20/08/2020 00:00,NaN,-2
20/08/2020 00:00,21/08/2020 00:00,NaN,-2
21/08/2020 00:00,22/08/2020 00:00,NaN,-2
22/08/2020 00:00,23/08/2020 00:00,NaN,-2
23/08/2020 00:00,24/08/2020 00:00,NaN,-2
24/08/2020 00:00,25/08/2020 00:00,NaN,-2
25/08/2020 00:00,26/08/2020 00:00,NaN,-2
26/08/2020 00:00,27/08/2020 00:00,NaN,-2
27/08/2020 00:00,28/08/2020 00:00,NaN,-2
28/08/2020 00:00,29/08/2020 00:00,NaN,-2
29/08/2020 00:00,30/08/2020 00:00,NaN,-2
30/08/2020 00:00,31/08/2020 00:00,NaN,-2
31/08/2020 00:00,01/09/2020 00:00,NaN,-2
01/09/2020 00:00,02/09/2020 00:00,NaN,-2
02/09/2020 00:00,03/09/2020 00:00,NaN,-2
03/09/2020 00:00,04/09/2020 00:00,NaN,-2
04/09/2020 00:00,05/09/2020 00:00,NaN,-2
05/09/2020 00:00,06/09/2020 00:00,NaN,-2
06/09/2020 00:00,07/09/2020 00:00,NaN,-2
07/09/2020 00:00,08/09/2020 00:00,NaN,-2
08/09/2020 00:00,09/09/2020 00:00,NaN,-2
09/09/2020 00:00,10/09/2020 00:00,NaN,-2
10/09/2020 00:00,11/09/2020 00:00,NaN,-2
11/09/2020 00:00,12/09/2020 00:00,NaN,-2
12/09/2020 00:00,13/09/2020 00:00,NaN,-2
13/09/2020 00:00,14/09/2020 00:00,NaN,-2
14/09/2020 00:00,15/09/2020 00:00,NaN,-2
15/09/2020 00:00,16/09/2020 00:00,NaN,-2
16/09/2020 00:00,17/09/2020 00:00,NaN,-2
17/09/2020 00:00,18/09/2020 00:00,NaN,-2
18/09/2020 00:00,19/09/2020 00:00,NaN,-2
19/09/2020 00:00,20/09/2020 00:00,NaN,-2
20/09/2020 00:00,21/09/2020 00:00,NaN,-2
21/09/2020 00:00,22/09/2020 00:00,NaN,-2
22/09/2020 00:00,23/09/2020 00:00,NaN,-2
23/09/2020 00:00,24/09/2020 00:00,NaN,-2
24/09/2020 00:00,25/09/2020 00:00,NaN,-2
25/09/2020 00:00,26/09/2020 00:00,NaN,-2
26/09/2020 00:00,27/09/2020 00:00,NaN,-2
27/09/2020 00:00,28/09/2020 00:00,NaN,-2
28/09/2020 00:00,29/09/2020 00:00,NaN,-2
29/09/2020 00:00,30/09/2020 00:00,NaN,-2
30/09/2020 00:00,01/10/2020 00:00,NaN,-2
01/10/2020 00:00,02/10/2020 00:00,NaN,-2
02/10/2020 00:00,03/10/2020 00:00,NaN,-2
03/10/2020 00:00,04/10/2020 00:00,NaN,-2
04/10/2020 00:00,05/10/2020 00:00,NaN,-2
05/10/2020 00:00,06/10/2020 00:00,NaN,-2
06/10/2020 00:00,07/10/2020 00:00,NaN,-2
07/10/2020 00:00,08/10/2020 00:00,NaN,-2
08/10/2020 00:00,09/10/2020 00:00,NaN,-2
09/10/2020 00:00,10/10/2020 00:00,NaN,-2
10/10/2020 00:00,11/10/2020 00:00,NaN,-2
11/10/2020 00:00,12/10/2020 00:00,NaN,-2
12/10/2020 00:00,13/10/2020 00:00,NaN,-2
13/10/2020 00:00,14/10/2020 00:00,NaN,-2
14/10/2020 00:00,15/10/2020 00:00,NaN,-2
15/10/2020 00:00,16/10/2020 00:00,NaN,-2
16/10/2020 00:00,17/10/2020 00:00,NaN,-2
17/10/2020 00:00,18/10/2020 00:00,18.33333333,-1
18/10/2020 00:00,19/10/2020 00:00,26.33333333,-1
19/10/2020 00:00,20/10/2020 00:00,34.33333333,-1
20/10/2020 00:00,21/10/2020 00:00,37.66666667,-1
21/10/2020 00:00,22/10/2020 00:00,39.33333333,-1
22/10/2020 00:00,23/10/2020 00:00,43,-1
23/10/2020 00:00,24/10/2020 00:00,50.33333333,-1
24/10/2020 00:00,25/10/2020 00:00,53,-1
25/10/2020 00:00,26/10/2020 00:00,56,-1
26/10/2020 00:00,27/10/2020 00:00,62.33333333,-1
27/10/2020 00:00,28/10/2020 00:00,63,-1
28/10/2020 00:00,29/10/2020 00:00,63,-1
29/10/2020 00:00,30/10/2020 00:00,66,-1
30/10/2020 00:00,31/10/2020 00:00,73,-1
31/10/2020 00:00,01/11/2020 00:00,75.33333333,-1
01/11/2020 00:00,02/11/2020 00:00,76,-1
02/11/2020 00:00,03/11/2020 00:00,76.33333333,-1
03/11/2020 00:00,04/11/2020 00:00,76.66666667,-1
04/11/2020 00:00,05/11/2020 00:00,79.66666667,-1
05/11/2020 00:00,06/11/2020 00:00,87,-1
06/11/2020 00:00,07/11/2020 00:00,87.66666667,-1
07/11/2020 00:00,08/11/2020 00:00,89,-1
08/11/2020 00:00,09/11/2020 00:00,86.66666667,-1
09/11/2020 00:00,10/11/2020 00:00,84,-1
10/11/2020 00:00,11/11/2020 00:00,88,-1
11/11/2020 00:00,12/11/2020 00:00,88.33333333,-1
12/11/2020 00:00,13/11/2020 00:00,90.66666667,-1
13/11/2020 00:00,14/11/2020 00:00,94.66666667,-1
14/11/2020 00:00,15/11/2020 00:00,98.66666667,-1
15/11/2020 00:00,16/11/2020 00:00,104,-1
16/11/2020 00:00,17/11/2020 00:00,114,-1
17/11/2020 00:00,18/11/2020 00:00,139.3333333,-1
18/11/2020 00:00,19/11/2020 00:00,150.6666667,-1
19/11/2020 00:00,20/11/2020 00:00,153,-1
20/11/2020 00:00,21/11/2020 00:00,155.3333333,-1
21/11/2020 00:00,22/11/2020 00:00,157.6666667,-1
22/11/2020 00:00,23/11/2020 00:00,161.3333333,-1
23/11/2020 00:00,24/11/2020 00:00,166,-1
24/11/2020 00:00,25/11/2020 00:00,174,0
25/11/2020 00:00,26/11/2020 00:00,174,0
26/11/2020 00:00,27/11/2020 00:00,182,0
27/11/2020 00:00,28/11/2020 00:00,206.6666667,0
28/11/2020 00:00,29/11/2020 00:00,225.3333333,0
29/11/2020 00:00,30/11/2020 00:00,231,0
30/11/2020 00:00,01/12/2020 00:00,237,0
01/12/2020 00:00,02/12/2020 00:00,237,0
02/12/2020 00:00,03/12/2020 00:00,237,0
03/12/2020 00:00,04/12/2020 00:00,237,0
04/12/2020 00:00,05/12/2020 00:00,238.6666667,0
05/12/2020 00:00,06/12/2020 00:00,242,0
06/12/2020 00:00,07/12/2020 00:00,253,0
07/12/2020 00:00,08/12/2020 00:00,278.6666667,0
08/12/2020 00:00,09/12/2020 00:00,286.6666667,0
09/12/2020 00:00,10/12/2020 00:00,288.6666667,0
10/12/2020 00:00,11/12/2020 00:00,291.3333333,0
11/12/2020 00:00,12/12/2020 00:00,294.6666667,0
12/12/2020 00:00,13/12/2020 00:00,296.3333333,0
13/12/2020 00:00,14/12/2020 00:00,297.3333333,0
14/12/2020 00:00,15/12/2020 00:00,300.6666667,0
15/12/2020 00:00,16/12/2020 00:00,306,0
16/12/2020 00:00,17/12/2020 00:00,307,0
17/12/2020 00:00,18/12/2020 00:00,309.6666667,0
18/12/2020 00:00,19/12/2020 00:00,312,0
19/12/2020 00:00,20/12/2020 00:00,318,0
20/12/2020 00:00,21/12/2020 00:00,326.6666667,0
21/12/2020 00:00,22/12/2020 00:00,328.3333333,0
22/12/2020 00:00,23/12/2020 00:00,329,0
23/12/2020 00:00,24/12/2020 00:00,330.3333333,0
24/12/2020 00:00,25/12/2020 00:00,335.6666667,0
25/12/2020 00:00,26/12/2020 00:00,341,0
26/12/2020 00:00,27/12/2020 00:00,341,0
27/12/2020 00:00,28/12/2020 00:00,341.3333333,0
28/12/2020 00:00,29/12/2020 00:00,342.6666667,0
29/12/2020 00:00,30/12/2020 00:00,346.3333333,0
30/12/2020 00:00,31/12/2020 00:00,351.6666667,0
31/12/2020 00:00,01/01/2021 00:00,357.3333333,0
01/01/2021 00:00,02/01/2021 00:00,368,0
02/01/2021 00:00,03/01/2021 00:00,373.3333333,0
03/01/2021 00:00,04/01/2021 00:00,378.6666667,0
04/01/2021 00:00,05/01/2021 00:00,384.3333333,0
05/01/2021 00:00,06/01/2021 00:00,387,0
06/01/2021 00:00,07/01/2021 00:00,391.3333333,0
07/01/2021 00:00,08/01/2021 00:00,394.3333333,0
08/01/2021 00:00,09/01/2021 00:00,399,0
09/01/2021 00:00,10/01/2021 00:00,402,0
10/01/2021 00:00,11/01/2021 00:00,409,0
11/01/2021 00:00,12/01/2021 00:00,413.3333333,0
12/01/2021 00:00,13/01/2021 00:00,418,0
13/01/2021 00:00,14/01/2021 00:00,417,0
14/01/2021 00:00,15/01/2021 00:00,419,0
15/01/2021 00:00,16/01/2021 00:00,427.6666667,0
16/01/2021 00:00,17/01/2021 00:00,431.6666667,0
