Date,Parameter,Level_m,Symbol
2011-09-22,Level,1.17999994754791,NA
2011-09-23,Level,1.63999998569489,NA
2011-09-24,Level,1.14800000190735,NA
2011-09-25,Level,1.15600001811981,NA
2011-09-26,Level,1.08200001716614,NA
2011-09-27,Level,1.25800001621246,A
2011-09-28,Level,1.07599997520447,A
2011-09-29,Level,1.04900002479553,A
2011-09-30,Level,1.07599997520447,A
2011-10-01,Level,0.973999977111816,A
2011-10-02,Level,0.944000005722046,NA
2011-10-03,Level,0.935999989509582,A
2011-10-04,Level,0.945999979972839,A
2011-10-05,Level,0.95200002193450906,NA
2011-10-06,Level,0.949000000953674,NA
2011-10-07,Level,0.97000002861023,NA
2011-10-08,Level,0.985000014305115,NA
2011-10-09,Level,1.00399994850159,NA
2011-10-10,Level,0.95200002193450906,A
2011-10-11,Level,0.940999984741211,NA
2011-10-12,Level,0.941999971866608,NA
2011-10-13,Level,0.915000021457672,NA
2011-10-14,Level,0.898999989032745,NA
2011-10-15,Level,0.883000016212463,NA
2011-10-16,Level,0.879000008106232,NA
2011-10-17,Level,0.890999972820282,NA
2011-10-18,Level,0.957000017166138,NA
2011-10-19,Level,0.938000023365021,NA
2011-10-20,Level,0.90499997138977,NA
2011-10-21,Level,0.910000026226044,NA
2011-10-22,Level,0.930999994277954,NA
2011-10-23,Level,0.907999992370606,NA
2011-10-24,Level,0.889999985694885,NA
2011-10-25,Level,0.870999991893768,NA
2011-10-26,Level,0.861000001430511,NA
2011-10-27,Level,0.850000023841858,NA
2011-10-28,Level,0.846000015735626,NA
2011-10-29,Level,0.83899998664856,NA
2011-10-30,Level,0.83899998664856,NA
2011-10-31,Level,0.82700002193450906,NA
2011-11-01,Level,0.815999984741211,NA
2011-11-02,Level,0.809000015258789,NA
2011-11-03,Level,0.802999973297119,A
2011-11-04,Level,0.815999984741211,NA
2011-11-05,Level,0.796000003814697,A
2011-11-06,Level,0.78600001335144,NA
2011-11-07,Level,0.782000005245209,NA
2011-11-08,Level,0.77700001001358,NA
2011-11-09,Level,0.830999970436096,NA
2011-11-10,Level,0.984000027179718,NA
2011-11-11,Level,0.875,NA
2011-11-12,Level,0.845000028610229,NA
2011-11-13,Level,0.818000018596649,NA
2011-11-14,Level,0.830999970436096,NA
2011-11-15,Level,0.853999972343445,NA
2011-11-16,Level,0.828999996185303,NA
2011-11-17,Level,0.86599999666214,NA
2011-11-18,Level,0.930999994277954,NA
2011-11-19,Level,1.00899994373322,NA
2011-11-20,Level,1.0460000038147,NA
2011-11-21,Level,1.07599997520447,NA
2011-11-22,Level,1.0809999704361,A
2011-11-23,Level,1.07599997520447,A
2011-11-24,Level,1.06099998950958,A
2011-11-25,Level,1.067999958992,NA
2011-11-26,Level,1.18400001525879,NA
2011-11-27,Level,1.43799996376038,NA
2011-11-28,Level,1.41199994087219,NA
2011-11-29,Level,1.38300001621246,NA
2011-11-30,Level,1.35099995136261,NA
2011-12-01,Level,1.35500001907349,NA
2011-12-02,Level,1.32500004768372,NA
2011-12-03,Level,1.24600005149841,NA
2011-12-04,Level,1.20099997520447,NA
2011-12-05,Level,1.18900001049042,NA
2011-12-06,Level,1.18700003623962,NA
2011-12-07,Level,1.08200001716614,NA
2011-12-08,Level,1.15100002288818,NA
2011-12-09,Level,1.07500004768372,NA
2011-12-10,Level,1.01699995994568,NA
2011-12-11,Level,0.930999994277954,NA
2011-12-12,Level,1.02400004863739,NA
2011-12-13,Level,0.982999980449676,NA
2011-12-14,Level,0.940999984741211,NA
2011-12-15,Level,0.985000014305115,NA
2011-12-16,Level,0.971000015735626,NA
2011-12-17,Level,1.33200001716614,NA
2011-12-18,Level,1.20899999141693,NA
2011-12-19,Level,1.05299997329712,NA
2011-12-20,Level,0.961000025272369,NA
2011-12-21,Level,0.913999974727631,NA
2011-12-22,Level,0.892000019550323,NA
2011-12-23,Level,0.825999975204468,NA
2011-12-24,Level,0.823000013828278,NA
2011-12-25,Level,1.13800001144409,NA
2011-12-26,Level,0.948000013828278,NA
2011-12-27,Level,0.879000008106232,NA
2011-12-28,Level,0.919000029563904,NA
2011-12-29,Level,0.86599999666214,NA
2011-12-30,Level,0.819999992847443,NA
2011-12-31,Level,0.927999973297119,NA
2012-01-01,Level,1.11699998378754,NA
2012-01-02,Level,1.16299998760223,NA
2012-01-03,Level,1.19099998474121,NA
2012-01-04,Level,1.39600002765656,NA
2012-01-05,Level,1.45500004291534,NA
2012-01-06,Level,1.27900004386902,NA
2012-01-07,Level,1.13100004196167,NA
2012-01-08,Level,1.16799998283386,NA
2012-01-09,Level,1.15299999713898,NA
2012-01-10,Level,1.06599998474121,NA
2012-01-11,Level,1.09200000762939,NA
2012-01-12,Level,1.00499999523163,NA
2012-01-13,Level,0.884999990463257,NA
2012-01-14,Level,0.851000010967255,NA
2012-01-15,Level,0.83899998664856,NA
2012-01-16,Level,0.851000010967255,NA
2012-01-17,Level,0.897000014781952,NA
2012-01-18,Level,1,NA
2012-01-19,Level,1.09500002861023,NA
2012-01-20,Level,1.00600004196167,NA
2012-01-21,Level,0.938000023365021,NA
2012-01-22,Level,0.856000006198883,NA
2012-01-23,Level,0.805999994277954,NA
2012-01-24,Level,0.788999974727631,NA
2012-01-25,Level,0.782000005245209,NA
2012-01-26,Level,0.781000018119812,NA
2012-01-27,Level,0.776000022888184,NA
2012-01-28,Level,0.774999976158142,NA
2012-01-29,Level,0.785000026226044,NA
2012-01-30,Level,0.792999982833862,NA
2012-01-31,Level,0.781000018119812,NA
2012-02-01,Level,0.773999989032745,NA
2012-02-02,Level,0.76800000667572,NA
2012-02-03,Level,0.772000014781952,NA
2012-02-04,Level,0.787000000476837,NA
2012-02-05,Level,0.785000026226044,NA
2012-02-06,Level,0.773000001907349,NA
2012-02-07,Level,0.768999993801117,NA
2012-02-08,Level,0.768999993801117,NA
2012-02-09,Level,0.760999977588654,NA
2012-02-10,Level,0.754999995231628,NA
2012-02-11,Level,0.751999974250793,NA
2012-02-12,Level,0.749000012874603,NA
2012-02-13,Level,0.746999979019165,NA
2012-02-14,Level,0.75,NA
2012-02-15,Level,0.748000025749207,NA
2012-02-16,Level,0.748000025749207,NA
2012-02-17,Level,0.737999975681305,NA
2012-02-18,Level,0.735000014305115,NA
2012-02-19,Level,0.732999980449677,NA
2012-02-20,Level,0.731000006198883,NA
2012-02-21,Level,0.731000006198883,NA
2012-02-22,Level,0.727999985218048,NA
2012-02-23,Level,0.725000023841858,NA
2012-02-24,Level,0.726000010967255,NA
2012-02-25,Level,0.725000023841858,NA
2012-02-26,Level,0.731000006198883,NA
2012-02-27,Level,0.731000006198883,NA
2012-02-28,Level,0.732999980449677,NA
2012-02-29,Level,0.73199999332428,NA
2012-03-01,Level,0.728999972343445,NA
2012-03-02,Level,0.726999998092651,NA
2012-03-03,Level,0.725000023841858,NA
2012-03-04,Level,0.723999977111816,NA
2012-03-05,Level,0.72299998998642,NA
2012-03-06,Level,0.726999998092651,NA
2012-03-07,Level,0.730000019073486,NA
2012-03-08,Level,0.727999985218048,NA
2012-03-09,Level,0.728999972343445,NA
2012-03-10,Level,0.723999977111816,NA
2012-03-11,Level,0.72299998998642,NA
2012-03-12,Level,0.723999977111816,NA
2012-03-13,Level,0.72299998998642,NA
2012-03-14,Level,0.722000002861023,NA
2012-03-15,Level,0.721000015735626,NA
2012-03-16,Level,0.720000028610229,NA
2012-03-17,Level,0.718999981880188,NA
2012-03-18,Level,0.717000007629395,NA
2012-03-19,Level,0.720000028610229,NA
2012-03-20,Level,0.72299998998642,NA
2012-03-21,Level,0.72299998998642,NA
2012-03-22,Level,0.725000023841858,NA
2012-03-23,Level,0.721000015735626,NA
2012-03-24,Level,0.721000015735626,NA
2012-03-25,Level,0.721000015735626,NA
2012-03-26,Level,0.717999994754791,NA
2012-03-27,Level,0.717999994754791,NA
2012-03-28,Level,0.717999994754791,NA
2012-03-29,Level,0.717000007629395,NA
2012-03-30,Level,0.714999973773956,NA
2012-03-31,Level,0.71399998664856,NA
2012-04-01,Level,0.712999999523163,NA
2012-04-02,Level,0.712999999523163,NA
2012-04-03,Level,0.712000012397766,NA
2012-04-04,Level,0.712000012397766,NA
2012-04-05,Level,0.712000012397766,NA
2012-04-06,Level,0.712000012397766,NA
2012-04-07,Level,0.712000012397766,NA
2012-04-08,Level,0.712999999523163,NA
2012-04-09,Level,0.714999973773956,NA
2012-04-10,Level,0.717999994754791,NA
2012-04-11,Level,0.734000027179718,NA
2012-04-12,Level,0.773999989032745,NA
2012-04-13,Level,0.796999990940094,NA
2012-04-14,Level,0.790000021457672,NA
2012-04-15,Level,0.78600001335144,NA
2012-04-16,Level,0.787000000476837,NA
2012-04-17,Level,0.78600001335144,NA
2012-04-18,Level,0.785000026226044,NA
2012-04-19,Level,0.78600001335144,NA
2012-04-20,Level,0.783999979496002,NA
2012-04-21,Level,0.783999979496002,NA
2012-04-22,Level,0.783999979496002,NA
2012-04-23,Level,0.788999974727631,NA
2012-04-24,Level,0.797999978065491,NA
2012-04-25,Level,0.802999973297119,NA
2012-04-26,Level,0.820999979972839,NA
2012-04-27,Level,0.828000009059906,NA
2012-04-28,Level,0.82700002193450906,NA
2012-04-29,Level,0.841000020503998,NA
2012-04-30,Level,0.856000006198883,NA
2012-05-01,Level,0.86599999666214,NA
2012-05-02,Level,0.859000027179718,NA
2012-05-03,Level,0.852999985218048,NA
2012-05-04,Level,0.851999998092651,NA
2012-05-05,Level,0.842000007629395,NA
2012-05-06,Level,0.83899998664856,NA
2012-05-07,Level,0.864000022411346,NA
2012-05-08,Level,0.921999990940094,NA
2012-05-09,Level,0.910000026226044,NA
2012-05-10,Level,0.88400000333786,NA
2012-05-11,Level,0.864000022411346,NA
2012-05-12,Level,0.866999983787537,NA
2012-05-13,Level,0.90200001001358,NA
2012-05-14,Level,0.941999971866608,NA
2012-05-15,Level,0.971000015735626,NA
2012-05-16,Level,0.985000014305115,NA
2012-05-17,Level,0.953999996185303,NA
2012-05-18,Level,0.931999981403351,NA
2012-05-19,Level,0.930000007152557,NA
2012-05-20,Level,0.943000018596649,NA
2012-05-21,Level,0.986000001430512,NA
2012-05-22,Level,1.05099999904633,NA
2012-05-23,Level,1.04700005054474,NA
2012-05-24,Level,1.0460000038147,NA
2012-05-25,Level,1.08500003814697,NA
2012-05-26,Level,1.14300000667572,A
2012-05-27,Level,1.1710000038147,NA
2012-05-28,Level,1.1690000295639,NA
2012-05-29,Level,1.12199997901917,NA
2012-05-30,Level,1.10300004482269,NA
2012-05-31,Level,1.14999997615814,NA
2012-06-01,Level,1.19700002670288,A
2012-06-02,Level,1.18499994277954,NA
2012-06-03,Level,1.13800001144409,NA
2012-06-04,Level,1.12800002098083,NA
2012-06-05,Level,1.14699995517731,NA
2012-06-06,Level,1.15299999713898,NA
2012-06-07,Level,1.15699994564056,NA
2012-06-08,Level,1.19400000572205,NA
2012-06-09,Level,1.2039999961853,NA
2012-06-10,Level,1.24100005626678,NA
2012-06-11,Level,1.29999995231628,NA
2012-06-12,Level,1.35300004482269,NA
2012-06-13,Level,1.28600001335144,NA
2012-06-14,Level,1.18900001049042,NA
2012-06-15,Level,1.15499997138977,NA
2012-06-16,Level,1.30099999904633,A
2012-06-17,Level,1.29100000858307,NA
2012-06-18,Level,1.19000005722046,NA
2012-06-19,Level,1.17700004577637,NA
2012-06-20,Level,1.20099997520447,NA
2012-06-21,Level,1.22099995613098,NA
2012-06-22,Level,1.29200005531311,A
2012-06-23,Level,1.45200002193451,NA
2012-06-24,Level,1.44599997997284,NA
2012-06-25,Level,1.28799998760223,NA
2012-06-26,Level,1.17900002002716,NA
2012-06-27,Level,1.16199994087219,NA
2012-06-28,Level,1.15499997138977,NA
2012-06-29,Level,1.19500005245209,NA
2012-06-30,Level,1.27499997615814,NA
2012-07-01,Level,1.2610000371933,NA
2012-07-02,Level,1.22399997711182,NA
2012-07-03,Level,1.22200000286102,NA
2012-07-04,Level,1.25199997425079,NA
2012-07-05,Level,1.24199998378754,NA
2012-07-06,Level,1.24399995803833,NA
2012-07-07,Level,1.29299998283386,NA
2012-07-08,Level,1.34300005435944,NA
2012-07-09,Level,1.36899995803833,A
2012-07-10,Level,1.33700001239777,NA
2012-07-11,Level,1.25699996948242,NA
2012-07-12,Level,1.23500001430511,NA
2012-07-13,Level,1.2940000295639,NA
2012-07-14,Level,1.34500002861023,A
2012-07-15,Level,1.27199995517731,NA
2012-07-16,Level,1.29900002479553,NA
2012-07-17,Level,1.28699994087219,NA
2012-07-18,Level,1.22099995613098,NA
2012-07-19,Level,1.19400000572205,A
2012-07-20,Level,1.21000003814697,A
2012-07-21,Level,1.22399997711182,A
2012-07-22,Level,1.25699996948242,A
2012-07-23,Level,1.27999997138977,NA
2012-07-24,Level,1.32799994945526,NA
2012-07-25,Level,1.2849999666214,NA
2012-07-26,Level,1.27699995040894,NA
2012-07-27,Level,1.27499997615814,NA
2012-07-28,Level,1.23500001430511,NA
2012-07-29,Level,1.20200002193451,NA
2012-07-30,Level,1.20200002193451,NA
2012-07-31,Level,1.16700005531311,NA
2012-08-01,Level,1.19400000572205,NA
2012-08-02,Level,1.15900003910065,NA
2012-08-03,Level,1.2039999961853,A
2012-08-04,Level,1.27300000190735,NA
2012-08-05,Level,1.27199995517731,NA
2012-08-06,Level,1.23099994659424,NA
2012-08-07,Level,1.23099994659424,NA
2012-08-08,Level,1.23699998855591,NA
2012-08-09,Level,1.18599998950958,NA
2012-08-10,Level,1.10399997234344,NA
2012-08-11,Level,1.09099996089935,NA
2012-08-12,Level,1.10300004482269,NA
2012-08-13,Level,1.10500001907349,NA
2012-08-14,Level,1.15600001811981,NA
2012-08-15,Level,1.13499999046326,NA
2012-08-16,Level,1.10699999332428,NA
2012-08-17,Level,1.10300004482269,NA
2012-08-18,Level,1.13699996471405,NA
2012-08-19,Level,1.18099999427795,NA
2012-08-20,Level,1.15199995040894,NA
2012-08-21,Level,1.13900005817413,NA
2012-08-22,Level,1.11099994182587,NA
2012-08-23,Level,1.06400001049042,NA
2012-08-24,Level,1.03299999237061,NA
2012-08-25,Level,1.00999999046326,NA
2012-08-26,Level,1.00999999046326,NA
2012-08-27,Level,1.16100001335144,NA
2012-08-28,Level,1.09800004959106,NA
2012-08-29,Level,1.10800004005432,NA
2012-08-30,Level,1.06200003623962,NA
2012-08-31,Level,1.00199997425079,NA
2012-09-01,Level,0.973999977111816,NA
2012-09-02,Level,0.980000019073486,NA
2012-09-03,Level,0.991999983787537,NA
2012-09-04,Level,0.998000025749206,NA
2012-09-05,Level,1.02499997615814,NA
2012-09-06,Level,0.999000012874603,NA
2012-09-07,Level,1.01499998569489,NA
2012-09-08,Level,1.00899994373322,NA
2012-09-09,Level,1.05599999427795,NA
2012-09-10,Level,1.02799999713898,NA
2012-09-11,Level,0.97299998998642,NA
2012-09-12,Level,0.940999984741211,NA
2012-09-13,Level,0.929000020027161,NA
2012-09-14,Level,0.945999979972839,NA
2012-09-15,Level,0.927999973297119,NA
2012-09-16,Level,0.91100001335144,NA
2012-09-17,Level,0.907999992370606,NA
2012-09-18,Level,0.926999986171722,NA
2012-09-19,Level,0.935000002384186,NA
2012-09-20,Level,0.944000005722046,NA
2012-09-21,Level,0.955999970436096,NA
2012-09-22,Level,0.96399998664856,NA
2012-09-23,Level,0.96399998664856,NA
2012-09-24,Level,0.980000019073486,NA
2012-09-25,Level,0.945999979972839,NA
2012-09-26,Level,0.912999987602234,NA
2012-09-27,Level,0.995000004768372,NA
2012-09-28,Level,1.21800005435944,NA
2012-09-29,Level,1.03100001811981,NA
2012-09-30,Level,1.067999958992,NA
2012-10-01,Level,1.33800005912781,NA
2012-10-02,Level,1.09599995613098,NA
2012-10-03,Level,1.00199997425079,NA
2012-10-04,Level,0.953000009059906,NA
2012-10-05,Level,0.925000011920929,NA
2012-10-06,Level,0.915000021457672,NA
2012-10-07,Level,0.908999979496002,NA
2012-10-08,Level,0.903999984264374,NA
2012-10-09,Level,0.898000001907349,NA
2012-10-10,Level,0.894999980926514,NA
2012-10-11,Level,0.884999990463257,NA
2012-10-12,Level,0.967000007629394,NA
2012-10-13,Level,1.00499999523163,NA
2012-10-14,Level,1.17799997329712,NA
2012-10-15,Level,1.11800003051758,NA
2012-10-16,Level,1.125,NA
2012-10-17,Level,1.01300001144409,NA
2012-10-18,Level,1.00199997425079,NA
2012-10-19,Level,0.986999988555908,NA
2012-10-20,Level,0.948000013828278,NA
2012-10-21,Level,0.924000024795532,NA
2012-10-22,Level,0.908999979496002,NA
2012-10-23,Level,0.893999993801117,NA
2012-10-24,Level,0.883000016212463,NA
2012-10-25,Level,0.875,NA
2012-10-26,Level,0.870000004768372,NA
2012-10-27,Level,0.865000009536743,NA
2012-10-28,Level,0.864000022411346,NA
2012-10-29,Level,0.896000027656555,NA
